hh1,hh2,willingness_link1,willingness_link2,asymmetric_bilateral1,asymmetric_bilateral2,asymmetric_unilateral1,asymmetric_unilateral2,kinship1,kinship2,excess_wealth1,excess_wealth2,same_edu1,same_edu2,members1,members2,o_members1,o_members2,neighbors1,neighbors2,popularity1,popularity2,const1,const2
38,110,0,0,0,0,1,1,0,0,-3.0816478729248,3.0816478729248,1,1,5,2,2,5,0,0,0,.600000023841858,1,2
60,110,0,0,0,0,1,1,0,0,.353186368942261,-.353186368942261,0,0,2,2,2,2,1,1,0,.400000005960464,1,2
53,110,0,0,0,0,1,1,0,0,.0838413238525391,-.0838413238525391,1,1,3,2,2,3,1,1,0,.400000005960464,1,2
10,110,0,0,0,0,1,1,0,0,-25.5837059020996,25.5837059020996,1,1,4,2,2,4,1,1,0,1.60000002384186,1,2
28,110,0,0,0,0,1,1,0,0,-.433795928955078,.433795928955078,1,1,2,2,2,2,1,1,0,.800000011920929,1,2
39,110,0,0,0,0,1,1,0,0,-3.2495288848877,3.2495288848877,1,1,3,2,2,3,1,1,0,.800000011920929,1,2
91,110,0,0,0,0,1,1,0,0,.481764674186707,-.481764674186707,1,1,2,2,2,2,0,0,0,.100000001490116,1,2
61,110,0,0,0,0,1,1,0,0,-3.45317554473877,3.45317554473877,1,1,2,2,2,2,1,1,0,.899999976158142,1,2
113,110,0,0,0,0,1,1,0,0,.610941290855408,-.610941290855408,1,1,2,2,2,2,0,0,0,.200000002980232,1,2
101,110,0,0,0,0,1,1,0,0,-.843281745910645,.843281745910645,1,1,2,2,2,2,1,1,0,.699999988079071,1,2
117,110,0,0,0,0,1,1,0,0,2.38588237762451,-2.38588237762451,1,1,1,2,2,1,1,1,0,0,1,2
106,110,0,0,0,0,1,1,0,0,-7.89823436737061,7.89823436737061,1,1,4,2,2,4,0,0,0,.300000011920929,1,2
75,110,0,0,0,0,1,1,0,0,-.980236530303955,.980236530303955,1,1,2,2,2,2,0,0,0,.5,1,2
30,110,0,0,0,0,1,1,0,0,-.707057476043701,.707057476043701,1,1,1,2,2,1,0,0,0,.400000005960464,1,2
73,110,0,0,0,0,1,1,0,0,-1.73862886428833,1.73862886428833,1,1,2,2,2,2,0,0,0,.400000005960464,1,2
109,110,0,0,0,0,1,1,0,0,1.37599980831146,-1.37599980831146,1,1,2,2,2,2,0,0,0,.699999988079071,1,2
14,110,0,0,0,0,1,1,0,0,.756470441818237,-.756470441818237,1,1,3,2,2,3,0,0,0,.100000001490116,1,2
11,110,0,0,0,0,1,1,0,0,-16.0591735839844,16.0591735839844,1,1,6,2,2,6,1,1,0,.600000023841858,1,2
64,110,0,0,0,0,1,1,0,0,-8.20823669433594,8.20823669433594,1,1,3,2,2,3,0,0,0,.699999988079071,1,2
8,110,0,0,0,0,1,1,0,0,-.78893780708313,.78893780708313,1,1,2,2,2,2,0,0,0,.5,1,2
2,110,0,0,0,0,1,1,0,0,-4.25370645523071,4.25370645523071,1,1,2,2,2,2,0,0,0,.300000011920929,1,2
82,110,0,0,0,0,1,1,0,0,1.66032636165619,-1.66032636165619,0,0,1,2,2,1,1,1,0,.200000002980232,1,2
102,110,0,0,0,0,1,1,0,0,.530205845832825,-.530205845832825,1,1,3,2,2,3,1,1,0,.400000005960464,1,2
119,110,0,0,0,0,1,1,0,0,2.38588237762451,-2.38588237762451,0,0,1,2,2,1,1,1,0,0,1,2
49,110,0,0,0,0,1,1,0,0,-.633882284164429,.633882284164429,0,0,2,2,2,2,1,1,0,.5,1,2
65,110,0,0,0,0,1,1,0,0,-.819293737411499,.819293737411499,1,1,2,2,2,2,0,0,0,.100000001490116,1,2
112,110,0,1,0,0,1,1,1,1,-11.7152967453003,11.7152967453003,1,1,4,2,2,4,1,1,0,.899999976158142,1,2
6,110,0,0,0,0,1,1,0,0,.990941286087036,-.990941286087036,1,1,2,2,2,2,0,0,0,.200000002980232,1,2
76,110,0,0,0,0,1,1,0,0,-3.96014451980591,3.96014451980591,1,1,3,2,2,3,0,0,0,.600000023841858,1,2
115,110,0,0,0,0,1,1,0,0,.863382339477539,-.863382339477539,1,1,1,2,2,1,0,0,0,.200000002980232,1,2
108,110,0,0,0,0,1,1,0,0,-4.24976444244385,4.24976444244385,0,0,2,2,2,2,0,0,0,2,1,2
87,110,0,0,0,0,1,1,0,0,-1.01505899429321,1.01505899429321,1,1,2,2,2,2,0,0,0,.5,1,2
63,110,0,0,0,0,1,1,0,0,-1.9419116973877,1.9419116973877,0,0,1,2,2,1,0,0,0,.200000002980232,1,2
111,110,0,0,0,0,1,1,0,0,-.945059537887573,.945059537887573,1,1,3,2,2,3,0,0,0,.600000023841858,1,2
96,110,0,0,0,0,1,1,0,0,1.31608235836029,-1.31608235836029,0,0,2,2,2,2,0,0,0,0,1,2
50,110,0,0,0,0,1,1,0,0,1.10892355442047,-1.10892355442047,1,1,2,2,2,2,0,0,0,.400000005960464,1,2
118,110,0,0,0,0,1,1,0,0,2.38588237762451,-2.38588237762451,0,0,1,2,2,1,1,1,0,0,1,2
100,110,0,0,0,0,1,1,0,0,.450117588043213,-.450117588043213,1,1,3,2,2,3,0,0,0,.600000023841858,1,2
71,110,0,0,0,0,1,1,0,0,.905588150024414,-.905588150024414,1,1,2,2,2,2,0,0,0,.899999976158142,1,2
89,110,0,0,0,0,1,1,0,0,-7.96220684051514,7.96220684051514,1,1,2,2,2,2,0,0,0,.300000011920929,1,2
25,110,0,0,0,0,1,1,0,0,1.11970603466034,-1.11970603466034,1,1,2,2,2,2,0,0,0,.300000011920929,1,2
41,110,0,0,0,0,1,1,0,0,-9.18992137908936,9.18992137908936,1,1,4,2,2,4,1,1,0,.600000023841858,1,2
74,110,0,0,0,0,1,1,0,0,-.955793380737305,.955793380737305,1,1,4,2,2,4,0,0,0,1.29999995231628,1,2
81,111,0,0,0,0,1,1,0,0,1.54135346412659,-1.54135346412659,0,0,3,3,3,3,0,0,.600000023841858,.400000005960464,1,2
59,111,0,0,0,0,1,1,0,0,-.79452919960022,.79452919960022,1,1,4,3,3,4,1,1,.600000023841858,.400000005960464,1,2
66,111,0,0,0,0,1,1,0,0,.332265138626099,-.332265138626099,1,1,2,3,3,2,0,0,.600000023841858,.300000011920929,1,2
87,111,0,0,0,0,1,1,0,0,-.0699994564056396,.0699994564056396,1,1,2,3,3,2,0,0,.600000023841858,.5,1,2
98,111,0,0,0,0,1,1,0,0,1.74029493331909,-1.74029493331909,0,0,2,3,3,2,0,0,.600000023841858,.200000002980232,1,2
60,111,0,0,0,0,1,1,0,0,1.29824590682983,-1.29824590682983,0,0,2,3,3,2,1,1,.600000023841858,.400000005960464,1,2
49,111,0,0,0,0,1,1,0,0,.311177253723145,-.311177253723145,0,0,2,3,3,2,0,0,.600000023841858,.5,1,2
15,111,0,0,0,0,1,1,0,0,-.271960020065308,.271960020065308,1,1,2,3,3,2,1,1,.600000023841858,.300000011920929,1,2
93,111,0,0,0,0,1,1,0,0,-5.04729175567627,5.04729175567627,1,1,2,3,3,2,0,0,.600000023841858,.300000011920929,1,2
114,111,1,1,1,1,0,0,0,0,-5.67041206359863,5.67041206359863,1,1,2,3,3,2,1,1,.5,1,1,2
86,111,0,0,0,0,1,1,0,0,-2.30456709861755,2.30456709861755,0,0,5,3,3,5,0,0,.600000023841858,.899999976158142,1,2
7,111,0,0,0,0,1,1,0,0,-.445724964141846,.445724964141846,1,1,2,3,3,2,1,1,.600000023841858,0,1,2
109,111,0,0,0,0,1,1,0,0,2.32105922698975,-2.32105922698975,1,1,2,3,3,2,0,0,.600000023841858,.699999988079071,1,2
47,111,0,0,0,0,1,1,0,0,-.936527967453003,.936527967453003,1,1,1,3,3,1,0,0,.600000023841858,.100000001490116,1,2
6,111,0,0,0,0,1,1,0,0,1.93600082397461,-1.93600082397461,1,1,2,3,3,2,1,1,.600000023841858,.200000002980232,1,2
100,111,0,0,0,0,1,1,0,0,1.39517712593079,-1.39517712593079,1,1,3,3,3,3,0,0,.600000023841858,.600000023841858,1,2
67,111,0,0,0,0,1,1,0,0,1.43364775180817,-1.43364775180817,1,1,2,3,3,2,0,0,.600000023841858,.100000001490116,1,2
11,111,0,0,0,0,1,1,0,0,-15.1141147613525,15.1141147613525,1,1,6,3,3,6,1,1,.600000023841858,.600000023841858,1,2
102,111,0,0,0,0,1,1,0,0,1.4752653837204,-1.4752653837204,1,1,3,3,3,3,1,1,.600000023841858,.400000005960464,1,2
61,111,0,0,0,0,1,1,0,0,-2.5081160068512,2.5081160068512,1,1,2,3,3,2,1,1,.600000023841858,.899999976158142,1,2
33,111,0,0,0,0,1,1,0,0,-.757658243179321,.757658243179321,1,1,2,3,3,2,0,0,.600000023841858,.600000023841858,1,2
55,111,0,0,0,0,1,1,0,0,1.97076547145844,-1.97076547145844,1,1,2,3,3,2,1,1,.600000023841858,.300000011920929,1,2
113,111,0,0,0,0,1,1,0,0,1.55600082874298,-1.55600082874298,1,1,2,3,3,2,0,0,.600000023841858,.200000002980232,1,2
108,111,1,1,1,1,0,0,0,0,-3.30470490455627,3.30470490455627,0,0,2,3,3,2,1,1,.5,1.89999997615814,1,2
17,111,0,1,0,0,1,1,0,0,-24.3180255889893,24.3180255889893,1,1,9,3,3,9,1,1,.600000023841858,2.20000004768372,1,2
75,111,0,0,0,0,1,1,0,0,-.0351769924163818,.0351769924163818,1,1,2,3,3,2,0,0,.600000023841858,.5,1,2
79,111,0,0,0,0,1,1,0,0,2.55094194412231,-2.55094194412231,0,0,1,3,3,1,0,0,.600000023841858,.200000002980232,1,2
52,111,0,0,0,0,1,1,0,0,3.1014301776886,-3.1014301776886,0,0,2,3,3,2,0,0,.600000023841858,.300000011920929,1,2
12,111,0,0,0,0,1,1,0,0,2.03614783287048,-2.03614783287048,0,0,2,3,3,2,1,1,.600000023841858,.400000005960464,1,2
45,111,0,0,0,0,1,1,0,0,1.91953015327454,-1.91953015327454,0,0,1,3,3,1,0,0,.600000023841858,.899999976158142,1,2
10,111,0,0,0,0,1,1,0,0,-24.6386470794678,24.6386470794678,1,1,4,3,3,4,1,1,.600000023841858,1.60000002384186,1,2
89,111,0,0,0,0,1,1,0,0,-7.01714706420898,7.01714706420898,1,1,2,3,3,2,0,0,.600000023841858,.300000011920929,1,2
23,111,0,0,0,0,1,1,0,0,.979030132293701,-.979030132293701,1,1,2,3,3,2,1,1,.600000023841858,.5,1,2
85,111,0,0,0,0,1,1,0,0,2.09573602676392,-2.09573602676392,1,1,2,3,3,2,0,0,.600000023841858,.200000002980232,1,2
25,111,0,0,0,0,1,1,0,0,2.06476545333862,-2.06476545333862,1,1,2,3,3,2,1,1,.600000023841858,.300000011920929,1,2
105,111,0,0,0,0,1,1,0,0,-7.59529113769531,7.59529113769531,1,1,2,3,3,2,0,0,.600000023841858,.699999988079071,1,2
80,111,0,0,0,0,1,1,0,0,2.92729496955872,-2.92729496955872,0,0,2,3,3,2,0,0,.600000023841858,.100000001490116,1,2
58,111,0,0,0,0,1,1,0,0,.0247657299041748,-.0247657299041748,1,1,7,3,3,7,1,1,.600000023841858,2.20000004768372,1,2
74,111,0,0,0,0,1,1,0,0,-.0107338428497314,.0107338428497314,1,1,4,3,3,4,0,0,.600000023841858,1.29999995231628,1,2
5,111,0,0,0,0,1,1,0,0,1.35484385490417,-1.35484385490417,1,1,2,3,3,2,1,1,.600000023841858,.300000011920929,1,2
101,111,0,0,0,0,1,1,0,0,.101777791976929,-.101777791976929,1,1,2,3,3,2,1,1,.600000023841858,.699999988079071,1,2
76,111,0,0,0,0,1,1,0,0,-3.01508498191834,3.01508498191834,1,1,3,3,3,3,0,0,.600000023841858,.600000023841858,1,2
90,111,0,0,0,0,1,1,0,0,.291500568389893,-.291500568389893,1,1,2,3,3,2,0,0,.600000023841858,.400000005960464,1,2
44,111,0,0,0,0,1,1,0,0,-.491926193237305,.491926193237305,0,0,1,3,3,1,0,0,.600000023841858,0,1,2
92,111,0,0,0,0,1,1,0,0,.593765735626221,-.593765735626221,1,1,1,3,3,1,0,0,.600000023841858,.5,1,2
63,111,0,0,0,0,1,1,0,0,-.996852159500122,.996852159500122,0,0,1,3,3,1,0,0,.600000023841858,.200000002980232,1,2
22,111,0,0,0,0,1,1,0,0,-2.18686318397522,2.18686318397522,1,1,4,3,3,4,1,1,.600000023841858,.600000023841858,1,2
51,111,0,0,0,0,1,1,0,0,-2.02046990394592,2.02046990394592,1,1,4,3,3,4,0,0,.600000023841858,.600000023841858,1,2
48,111,0,0,0,0,1,1,0,0,.31870698928833,-.31870698928833,0,0,5,3,3,5,0,0,.600000023841858,.5,1,2
103,111,0,0,0,0,1,1,0,0,1.91667699813843,-1.91667699813843,1,1,2,3,3,2,0,0,.600000023841858,.5,1,2
4,111,1,1,1,1,0,0,0,0,.587883234024048,-.587883234024048,1,1,5,3,3,5,1,1,.5,.200000002980232,1,2
56,111,0,0,0,0,1,1,0,0,.592647552490234,-.592647552490234,1,1,2,3,3,2,1,1,.600000023841858,.600000023841858,1,2
20,111,0,0,0,0,1,1,0,0,-1.83268189430237,1.83268189430237,1,1,2,3,3,2,1,1,.600000023841858,1,1,2
69,111,0,0,0,0,1,1,0,0,-10.9508218765259,10.9508218765259,1,1,2,3,3,2,0,0,.600000023841858,.400000005960464,1,2
46,111,0,0,0,0,1,1,0,0,-1.11501908302307,1.11501908302307,1,1,5,3,3,5,0,0,.600000023841858,.600000023841858,1,2
53,111,0,0,0,0,1,1,0,0,1.02890086174011,-1.02890086174011,1,1,3,3,3,3,0,0,.600000023841858,.400000005960464,1,2
35,111,0,0,0,0,1,1,0,0,.121865510940552,-.121865510940552,1,1,3,3,3,3,0,0,.600000023841858,.699999988079071,1,2
94,111,0,0,0,0,1,1,0,0,-5.1753511428833,5.1753511428833,1,1,2,3,3,2,0,0,.600000023841858,.300000011920929,1,2
65,111,0,0,0,0,1,1,0,0,.125765800476074,-.125765800476074,1,1,2,3,3,2,0,0,.600000023841858,.100000001490116,1,2
19,111,0,1,0,0,1,1,1,1,.153236627578735,-.153236627578735,1,1,2,3,3,2,1,1,.600000023841858,.600000023841858,1,2
36,111,0,0,0,0,1,1,0,0,2.57464742660522,-2.57464742660522,0,0,2,3,3,2,0,0,.600000023841858,0,1,2
1,111,0,0,0,0,1,1,0,0,-14.3264446258545,14.3264446258545,0,0,3,3,3,3,1,1,.600000023841858,.899999976158142,1,2
106,111,0,0,0,0,1,1,0,0,-6.95317459106445,6.95317459106445,1,1,4,3,3,4,0,0,.600000023841858,.300000011920929,1,2
118,111,0,0,0,0,1,1,0,0,3.33094191551209,-3.33094191551209,0,0,1,3,3,1,0,0,.600000023841858,0,1,2
82,111,0,0,0,0,1,1,0,0,2.60538578033447,-2.60538578033447,0,0,1,3,3,1,0,0,.600000023841858,.200000002980232,1,2
39,111,0,0,0,0,1,1,0,0,-2.30446934700012,2.30446934700012,1,1,3,3,3,3,0,0,.600000023841858,.800000011920929,1,2
3,111,0,0,0,0,1,1,0,0,1.79270660877228,-1.79270660877228,1,1,3,3,3,3,1,1,.600000023841858,.400000005960464,1,2
26,111,0,0,0,0,1,1,0,0,1.01643204689026,-1.01643204689026,1,1,3,3,3,3,1,1,.600000023841858,.800000011920929,1,2
62,111,0,0,0,0,1,1,0,0,-11.2878828048706,11.2878828048706,1,1,5,3,3,5,0,0,.600000023841858,.200000002980232,1,2
29,111,0,0,0,0,1,1,0,0,-11.7813510894775,11.7813510894775,1,1,4,3,3,4,0,0,.600000023841858,1.60000002384186,1,2
13,111,0,0,0,0,1,1,0,0,2.37285375595093,-2.37285375595093,1,1,2,3,3,2,1,1,.600000023841858,.600000023841858,1,2
24,111,0,0,0,0,1,1,0,0,-2.27415585517883,2.27415585517883,1,1,2,3,3,2,1,1,.600000023841858,.300000011920929,1,2
107,111,0,0,0,0,1,1,0,0,-1.46405720710754,1.46405720710754,1,1,3,3,3,3,0,0,.600000023841858,0,1,2
54,111,0,0,0,0,1,1,0,0,1.45270645618439,-1.45270645618439,1,1,2,3,3,2,1,1,.600000023841858,1.79999995231628,1,2
16,111,1,0,1,1,0,0,1,1,2.44329500198364,-2.44329500198364,0,0,1,3,3,1,1,1,.5,.200000002980232,1,2
50,111,0,1,0,0,1,1,0,0,2.05398321151733,-2.05398321151733,1,1,2,3,3,2,0,0,.600000023841858,.300000011920929,1,2
110,111,0,0,0,0,1,1,0,0,.945059537887573,-.945059537887573,1,1,2,3,3,2,0,0,.600000023841858,0,1,2
78,111,0,0,0,0,1,1,0,0,1.68847119808197,-1.68847119808197,1,1,2,3,3,2,0,0,.600000023841858,.400000005960464,1,2
14,111,0,0,0,0,1,1,0,0,1.70152997970581,-1.70152997970581,1,1,3,3,3,3,1,1,.600000023841858,.100000001490116,1,2
31,111,0,0,0,0,1,1,0,0,-4.41182327270508,4.41182327270508,1,1,4,3,3,4,0,0,.600000023841858,1.5,1,2
96,111,0,0,0,0,1,1,0,0,2.26114177703857,-2.26114177703857,0,0,2,3,3,2,0,0,.600000023841858,0,1,2
95,111,0,0,0,0,1,1,0,0,2.09880638122559,-2.09880638122559,1,1,2,3,3,2,0,0,.600000023841858,.400000005960464,1,2
37,111,0,0,0,0,1,1,0,0,2.6377067565918,-2.6377067565918,0,0,1,3,3,1,0,0,.600000023841858,.600000023841858,1,2
104,111,0,0,0,0,1,1,0,0,-9.35782241821289,9.35782241821289,1,1,4,3,3,4,0,0,.600000023841858,.300000011920929,1,2
28,111,0,0,0,0,1,1,0,0,.511263608932495,-.511263608932495,1,1,2,3,3,2,1,1,.600000023841858,.800000011920929,1,2
57,111,0,0,0,0,1,1,0,0,-.619425058364868,.619425058364868,1,1,2,3,3,2,1,1,.600000023841858,1,1,2
21,111,0,0,0,0,1,1,0,0,-.420527935028076,.420527935028076,1,1,4,3,3,4,1,1,.600000023841858,1.39999997615814,1,2
30,111,0,0,0,0,1,1,0,0,.238002061843872,-.238002061843872,1,1,1,3,3,1,0,0,.600000023841858,.400000005960464,1,2
84,111,0,0,0,0,1,1,0,0,1.85405361652374,-1.85405361652374,0,0,1,3,3,1,0,0,.600000023841858,0,1,2
115,111,0,0,0,0,1,1,0,0,1.80844187736511,-1.80844187736511,1,1,1,3,3,1,1,1,.600000023841858,.200000002980232,1,2
83,111,0,0,0,0,1,1,0,0,-1.31849932670593,1.31849932670593,1,1,5,3,3,5,0,0,.600000023841858,.400000005960464,1,2
77,111,0,0,0,0,1,1,0,0,.873280048370361,-.873280048370361,1,1,2,3,3,2,0,0,.600000023841858,.200000002980232,1,2
38,111,0,0,0,0,1,1,0,0,-2.13658833503723,2.13658833503723,1,1,5,3,3,5,0,0,.600000023841858,.600000023841858,1,2
9,111,1,0,1,1,0,0,0,0,.683353662490845,-.683353662490845,1,1,2,3,3,2,1,1,.5,.200000002980232,1,2
88,111,0,0,0,0,1,1,0,0,.834177255630493,-.834177255630493,1,1,2,3,3,2,0,0,.600000023841858,.400000005960464,1,2
8,111,1,0,1,1,0,0,0,0,.156121730804443,-.156121730804443,1,1,2,3,3,2,1,1,.5,.5,1,2
32,111,0,0,0,0,1,1,0,0,-5.81329250335693,5.81329250335693,1,1,3,3,3,3,0,0,.600000023841858,.300000011920929,1,2
72,111,0,0,0,0,1,1,0,0,.56151556968689,-.56151556968689,1,1,3,3,3,3,0,0,.600000023841858,1.20000004768372,1,2
42,111,0,0,0,0,1,1,0,0,-.0685288906097412,.0685288906097412,1,1,3,3,3,3,0,0,.600000023841858,.699999988079071,1,2
34,111,0,0,0,0,1,1,0,0,1.51641249656677,-1.51641249656677,1,1,2,3,3,2,0,0,.600000023841858,.899999976158142,1,2
99,111,0,0,0,0,1,1,0,0,.471600770950317,-.471600770950317,0,0,2,3,3,2,1,1,.600000023841858,.400000005960464,1,2
27,111,0,0,0,0,1,1,0,0,1.86980450153351,-1.86980450153351,1,1,2,3,3,2,1,1,.600000023841858,.400000005960464,1,2
64,111,0,0,0,0,1,1,0,0,-7.26317691802979,7.26317691802979,1,1,3,3,3,3,0,0,.600000023841858,.699999988079071,1,2
41,111,0,0,0,0,1,1,0,0,-8.2448616027832,8.2448616027832,1,1,4,3,3,4,0,0,.600000023841858,.600000023841858,1,2
2,111,0,0,0,0,1,1,0,0,-3.30864691734314,3.30864691734314,1,1,2,3,3,2,1,1,.600000023841858,.300000011920929,1,2
117,111,0,0,0,0,1,1,0,0,3.33094191551209,-3.33094191551209,1,1,1,3,3,1,0,0,.600000023841858,0,1,2
70,111,0,0,0,0,1,1,0,0,-3.60241103172302,3.60241103172302,1,1,3,3,3,3,0,0,.600000023841858,.600000023841858,1,2
40,111,0,0,0,0,1,1,0,0,1.81182420253754,-1.81182420253754,0,0,4,3,3,4,0,0,.600000023841858,.5,1,2
71,111,0,0,0,0,1,1,0,0,1.85064768791199,-1.85064768791199,1,1,2,3,3,2,0,0,.600000023841858,.899999976158142,1,2
68,111,0,0,0,0,1,1,0,0,.342471361160278,-.342471361160278,0,0,1,3,3,1,0,0,.600000023841858,.100000001490116,1,2
112,111,0,0,0,0,1,1,0,0,-10.7702369689941,10.7702369689941,1,1,4,3,3,4,0,0,.600000023841858,1,1,2
18,111,0,0,0,0,1,1,0,0,-.0486900806427002,.0486900806427002,1,1,2,3,3,2,1,1,.600000023841858,.800000011920929,1,2
119,111,0,0,0,0,1,1,0,0,3.33094191551209,-3.33094191551209,0,0,1,3,3,1,0,0,.600000023841858,0,1,2
73,111,0,0,0,0,1,1,0,0,-.793569326400757,.793569326400757,1,1,2,3,3,2,0,0,.600000023841858,.400000005960464,1,2
91,111,0,0,0,0,1,1,0,0,1.42682421207428,-1.42682421207428,1,1,2,3,3,2,0,0,.600000023841858,.100000001490116,1,2
116,111,0,0,0,0,1,1,0,0,-.855175256729126,.855175256729126,0,0,1,3,3,1,0,0,.600000023841858,0,1,2
43,111,0,0,0,0,1,1,0,0,-3.2865002155304,3.2865002155304,1,1,3,3,3,3,0,0,.600000023841858,.300000011920929,1,2
97,111,0,0,0,0,1,1,0,0,.0762357711791992,-.0762357711791992,1,1,3,3,3,3,0,0,.600000023841858,.5,1,2
63,112,0,0,0,0,1,1,0,0,9.7733850479126,-9.7733850479126,0,0,1,4,4,1,0,0,1,.200000002980232,1,2
3,112,0,0,0,0,1,1,0,0,12.5629434585571,-12.5629434585571,1,1,3,4,4,3,0,0,1,.400000005960464,1,2
96,112,0,0,0,0,1,1,0,0,13.0313787460327,-13.0313787460327,0,0,2,4,4,2,0,0,1,0,1,2
79,112,0,0,0,0,1,1,0,0,13.3211793899536,-13.3211793899536,0,0,1,4,4,1,0,0,1,.200000002980232,1,2
34,112,0,0,0,0,1,1,0,0,12.2866497039795,-12.2866497039795,1,1,2,4,4,2,0,0,1,.899999976158142,1,2
2,112,0,0,0,0,1,1,0,0,7.46159029006958,-7.46159029006958,1,1,2,4,4,2,0,0,1,.300000011920929,1,2
74,112,0,0,0,0,1,1,0,0,10.759503364563,-10.759503364563,1,1,4,4,4,4,0,0,1,1.29999995231628,1,2
54,112,0,0,0,0,1,1,0,0,12.2229433059692,-12.2229433059692,1,1,2,4,4,2,1,1,1,1.79999995231628,1,2
60,112,0,0,0,0,1,1,0,0,12.0684833526611,-12.0684833526611,0,0,2,4,4,2,1,1,1,.400000005960464,1,2
57,112,0,0,0,0,1,1,0,0,10.1508121490479,-10.1508121490479,1,1,2,4,4,2,1,1,1,1,1,2
30,112,0,0,0,0,1,1,0,0,11.0082397460938,-11.0082397460938,1,1,1,4,4,1,0,0,1,.400000005960464,1,2
22,112,1,0,1,1,0,0,1,1,8.5833740234375,-8.5833740234375,1,1,4,4,4,4,1,1,.899999976158142,.600000023841858,1,2
93,112,0,0,0,0,1,1,0,0,5.72294521331787,-5.72294521331787,1,1,2,4,4,2,0,0,1,.300000011920929,1,2
36,112,0,0,0,0,1,1,0,0,13.3448848724365,-13.3448848724365,0,0,2,4,4,2,1,1,1,0,1,2
26,112,0,0,0,0,1,1,0,0,11.7866687774658,-11.7866687774658,1,1,3,4,4,3,0,0,1,.800000011920929,1,2
43,112,1,0,1,1,0,0,0,0,7.48373699188232,-7.48373699188232,1,1,3,4,4,3,1,1,.899999976158142,.300000011920929,1,2
47,112,0,0,0,0,1,1,0,0,9.83370971679688,-9.83370971679688,1,1,1,4,4,1,0,0,1,.100000001490116,1,2
31,112,0,0,0,0,1,1,0,0,6.35841417312622,-6.35841417312622,1,1,4,4,4,4,0,0,1,1.5,1,2
50,112,0,0,0,0,1,1,0,0,12.8242206573486,-12.8242206573486,1,1,2,4,4,2,0,0,1,.400000005960464,1,2
61,112,0,0,0,0,1,1,0,0,8.26212120056152,-8.26212120056152,1,1,2,4,4,2,1,1,1,.899999976158142,1,2
16,112,0,0,0,0,1,1,0,0,13.2135324478149,-13.2135324478149,0,0,1,4,4,1,0,0,1,.200000002980232,1,2
103,112,0,0,0,0,1,1,0,0,12.6869144439697,-12.6869144439697,1,1,2,4,4,2,0,0,1,.5,1,2
12,112,0,0,0,0,1,1,0,0,12.8063850402832,-12.8063850402832,0,0,2,4,4,2,0,0,1,.400000005960464,1,2
9,112,0,0,0,0,1,1,0,0,11.4535903930664,-11.4535903930664,1,1,2,4,4,2,0,0,1,.200000002980232,1,2
5,112,0,0,0,0,1,1,0,0,12.1250810623169,-12.1250810623169,1,1,2,4,4,2,0,0,1,.300000011920929,1,2
87,112,0,0,0,0,1,1,0,0,10.7002372741699,-10.7002372741699,1,1,2,4,4,2,0,0,1,.5,1,2
44,112,1,0,1,1,0,0,0,0,10.2783107757568,-10.2783107757568,0,0,1,4,4,1,1,1,.899999976158142,0,1,2
33,112,0,0,0,0,1,1,0,0,10.0125789642334,-10.0125789642334,1,1,2,4,4,2,1,1,1,.600000023841858,1,2
58,112,0,0,0,0,1,1,0,0,10.7950029373169,-10.7950029373169,1,1,7,4,4,7,1,1,1,2.20000004768372,1,2
111,112,0,0,0,0,1,1,0,0,10.7702369689941,-10.7702369689941,1,1,3,4,4,3,0,0,1,.600000023841858,1,2
14,112,0,0,0,0,1,1,0,0,12.4717674255371,-12.4717674255371,1,1,3,4,4,3,0,0,1,.100000001490116,1,2
41,112,0,0,0,0,1,1,0,0,2.52537536621094,-2.52537536621094,1,1,4,4,4,4,1,1,1,.600000023841858,1,2
75,112,0,0,0,0,1,1,0,0,10.7350597381592,-10.7350597381592,1,1,2,4,4,2,0,0,1,.5,1,2
27,112,0,0,0,0,1,1,0,0,12.6400413513184,-12.6400413513184,1,1,2,4,4,2,1,1,1,.400000005960464,1,2
116,112,1,0,1,1,0,0,0,0,9.91506195068359,-9.91506195068359,0,0,1,4,4,1,0,0,.899999976158142,0,1,2
85,112,0,0,0,0,1,1,0,0,12.8659734725952,-12.8659734725952,1,1,2,4,4,2,0,0,1,.200000002980232,1,2
45,112,0,0,0,0,1,1,0,0,12.6897678375244,-12.6897678375244,0,0,1,4,4,1,1,1,1,.899999976158142,1,2
82,112,0,0,0,0,1,1,0,0,13.3756227493286,-13.3756227493286,0,0,1,4,4,1,1,1,1,.200000002980232,1,2
8,112,0,0,0,0,1,1,0,0,10.9263591766357,-10.9263591766357,1,1,2,4,4,2,0,0,1,.5,1,2
20,112,0,0,0,0,1,1,0,0,8.93755531311035,-8.93755531311035,1,1,2,4,4,2,0,0,1,1,1,2
119,112,1,0,1,1,0,0,0,0,14.1011791229248,-14.1011791229248,0,0,1,4,4,1,1,1,.899999976158142,0,1,2
35,112,1,1,1,1,0,0,0,0,10.8921031951904,-10.8921031951904,1,1,3,4,4,3,1,1,.899999976158142,.600000023841858,1,2
42,112,0,0,0,0,1,1,0,0,10.7017078399658,-10.7017078399658,1,1,3,4,4,3,1,1,1,.699999988079071,1,2
25,112,0,0,0,0,1,1,0,0,12.8350028991699,-12.8350028991699,1,1,2,4,4,2,0,0,1,.300000011920929,1,2
